Session_Date,Asian_High,Asian_Low,Signal_Fired,Trigger_Time,Direction
2015-01-09,1.51045,1.50771,True,03:00:00,Short
2015-01-12,1.519,1.51603,True,02:00:00,Long
2015-01-13,1.51913,1.51489,True,02:00:00,Long
2015-01-14,1.51752,1.51451,True,02:00:00,Short
2015-01-15,1.5246,1.5222,True,02:00:00,Long
2015-01-16,1.51946,1.51599,True,02:00:00,Short
2015-01-19,1.51479,1.5124,True,02:00:00,Long
2015-01-20,1.51039,1.50572,True,02:00:00,Short
2015-01-21,1.51794,1.51352,True,04:00:00,Long
2015-01-22,1.51584,1.51227,True,04:00:00,Short
2015-01-23,1.50268,1.49807,True,02:00:00,Long
2015-01-26,1.50284,1.49865,True,02:00:00,Short
2015-01-27,1.51152,1.50788,True,02:00:00,Long
2015-01-28,1.51886,1.51542,True,03:00:00,Short
2015-01-29,1.51554,1.51301,True,02:00:00,Short
2015-01-30,1.50891,1.50667,True,02:00:00,Long
2015-02-02,1.50906,1.50699,True,02:00:00,Long
2015-02-03,1.50423,1.50138,True,02:00:00,Long
2015-02-04,1.51764,1.51388,True,04:00:00,Short
2015-02-05,1.52133,1.51679,True,02:00:00,Short
2015-02-06,1.53411,1.53183,True,02:00:00,Long
2015-02-09,1.52653,1.52332,True,02:00:00,Short
2015-02-10,1.5249,1.52116,True,02:00:00,Short
2015-02-11,1.52677,1.52383,True,02:00:00,Long
2015-02-12,1.52484,1.52158,True,02:00:00,Short
2015-02-13,1.54189,1.53796,True,03:00:00,Long
2015-02-16,1.54399,1.53927,True,02:00:00,Short
2015-02-17,1.53817,1.53499,True,03:00:00,Long
2015-02-18,1.53611,1.53437,True,02:00:00,Long
2015-02-19,1.54603,1.54337,True,02:00:00,Short
2015-02-20,1.54343,1.5413,True,03:00:00,Long
2015-02-23,1.53952,1.53685,True,03:00:00,Long
2015-02-24,1.54593,1.54298,True,02:00:00,Short
2015-02-25,1.5499,1.54478,True,02:00:00,Short
2015-02-26,1.5552,1.55199,True,03:00:00,Long
2015-02-27,1.54487,1.54074,True,03:00:00,Long
2015-03-02,1.54284,1.53921,True,02:00:00,Long
2015-03-03,1.53938,1.53546,True,02:00:00,Short
2015-03-04,1.53718,1.5343,True,02:00:00,Long
2015-03-05,1.52687,1.52248,False,No Trigger,None
2015-03-06,1.5252,1.52332,True,02:00:00,Long
2015-03-09,1.50692,1.50329,True,02:00:00,Short
2015-03-10,1.51286,1.50698,True,04:00:00,Long
2015-03-11,1.50865,1.50527,True,03:00:00,Short
2015-03-12,1.49454,1.49099,True,02:00:00,Short
2015-03-13,1.48968,1.48587,True,02:00:00,Long
2015-03-16,1.4772,1.47366,True,02:00:00,Short
2015-03-17,1.48335,1.48117,True,02:00:00,Short
2015-03-18,1.477,1.4743,True,04:00:00,Long
2015-03-19,1.50093,1.48811,True,03:00:00,Long
2015-03-20,1.47769,1.47438,True,03:00:00,Long
2015-03-23,1.49736,1.49174,True,02:00:00,Long
2015-03-24,1.49737,1.49195,True,03:00:00,Long
2015-03-25,1.48776,1.48309,True,03:00:00,Short
2015-03-26,1.48977,1.48719,True,02:00:00,Short
2015-03-27,1.48669,1.48413,True,02:00:00,Long
2015-03-30,1.49008,1.48473,True,02:00:00,Long
2015-03-31,1.48158,1.47692,True,03:00:00,Long
2015-04-01,1.48713,1.48195,True,03:00:00,Long
2015-04-02,1.48423,1.48169,True,02:00:00,Short
2015-04-03,1.4841,1.48209,True,04:00:00,Long
2015-04-06,1.49336,1.48979,True,03:00:00,Short
2015-04-07,1.49178,1.48793,True,02:00:00,Short
2015-04-08,1.48439,1.48081,True,02:00:00,Short
2015-04-09,1.4886,1.48516,True,02:00:00,Long
2015-04-10,1.47245,1.47041,True,02:00:00,Long
2015-04-13,1.46494,1.45657,False,No Trigger,None
2015-04-14,1.46917,1.46519,True,03:00:00,Long
2015-04-15,1.47769,1.47446,True,02:00:00,Short
2015-04-16,1.48797,1.48227,True,02:00:00,Long
2015-04-17,1.49474,1.49191,True,02:00:00,Short
2015-04-20,1.49837,1.49434,True,02:00:00,Long
2015-04-21,1.49122,1.48757,True,02:00:00,Long
2015-04-22,1.49513,1.4913,True,02:00:00,Short
2015-04-23,1.50403,1.50124,True,02:00:00,Long
2015-04-24,1.50625,1.5027,True,02:00:00,Short
2015-04-27,1.51896,1.51652,True,02:00:00,Long
2015-04-28,1.52446,1.52178,True,02:00:00,Short
2015-04-29,1.53471,1.53277,True,02:00:00,Short
2015-04-30,1.54445,1.54055,True,02:00:00,Long
2015-05-01,1.53592,1.53371,True,02:00:00,Long
2015-05-04,1.51644,1.51391,True,02:00:00,Short
2015-05-05,1.51296,1.51116,True,02:00:00,Short
2015-05-06,1.52167,1.51659,True,02:00:00,Short
2015-05-07,1.52529,1.5228,True,02:00:00,Long
2015-05-08,1.55221,1.53722,False,No Trigger,None
2015-05-11,1.5454,1.54051,True,03:00:00,Long
2015-05-12,1.55887,1.55636,True,03:00:00,Short
2015-05-13,1.56888,1.56594,True,03:00:00,Short
2015-05-14,1.57607,1.57283,True,02:00:00,Short
2015-05-15,1.57788,1.57571,True,02:00:00,Short
2015-05-18,1.57452,1.57059,True,02:00:00,Long
2015-05-19,1.56661,1.56312,True,02:00:00,Short
2015-05-20,1.55239,1.5494,True,02:00:00,Long
2015-05-21,1.55606,1.55286,True,02:00:00,Long
2015-05-22,1.56804,1.56565,True,02:00:00,Short
2015-05-25,1.54861,1.5461,True,02:00:00,Short
2015-05-26,1.54751,1.54317,True,02:00:00,Long
2015-05-27,1.54287,1.53774,True,02:00:00,Short
2015-05-28,1.53699,1.53386,True,02:00:00,Short
2015-05-29,1.5342,1.53085,True,02:00:00,Long
2015-06-01,1.53044,1.52588,True,03:00:00,Long
2015-06-02,1.52187,1.51927,True,02:00:00,Short
2015-06-03,1.53741,1.53294,True,02:00:00,Short
2015-06-04,1.53347,1.53159,True,02:00:00,Short
2015-06-05,1.53701,1.53506,True,02:00:00,Long
2015-06-08,1.52736,1.52529,True,02:00:00,Short
2015-06-09,1.53736,1.53318,True,02:00:00,Short
2015-06-10,1.54334,1.53689,True,03:00:00,Short
2015-06-11,1.55193,1.54822,True,02:00:00,Long
2015-06-12,1.5527,1.54994,True,02:00:00,Long
2015-06-15,1.5569,1.5526,True,02:00:00,Long
2015-06-16,1.56144,1.55871,True,02:00:00,Short
2015-06-17,1.56495,1.56314,True,02:00:00,Long
2015-06-18,1.58512,1.58159,True,02:00:00,Long
2015-06-19,1.58965,1.58602,True,02:00:00,Long
2015-06-22,1.59076,1.5868,True,02:00:00,Short
2015-06-23,1.58314,1.57647,True,04:00:00,Long
2015-06-24,1.57629,1.57234,True,02:00:00,Short
2015-06-25,1.57126,1.56763,True,03:00:00,Short
2015-06-26,1.57532,1.57327,True,03:00:00,Short
2015-06-29,1.57294,1.56622,True,02:00:00,Short
2015-06-30,1.57369,1.57189,True,02:00:00,Long
2015-07-01,1.57156,1.56746,True,03:00:00,Short
2015-07-02,1.56171,1.55984,True,03:00:00,Long
2015-07-03,1.56229,1.56026,True,03:00:00,Short
2015-07-06,1.55956,1.55407,True,02:00:00,Short
2015-07-07,1.56079,1.55836,True,02:00:00,Long
2015-07-08,1.54651,1.5427,True,02:00:00,Short
2015-07-09,1.54137,1.53562,True,02:00:00,Short
2015-07-10,1.54153,1.53637,True,03:00:00,Short
2015-07-13,1.5522,1.54932,True,02:00:00,Short
2015-07-14,1.54917,1.54724,True,02:00:00,Long
2015-07-15,1.56536,1.56289,True,02:00:00,Short
2015-07-16,1.56401,1.56078,True,03:00:00,Short
2015-07-17,1.56383,1.56027,True,02:00:00,Short
2015-07-20,1.56112,1.55828,True,02:00:00,Short
2015-07-21,1.55732,1.55558,True,02:00:00,Short
2015-07-22,1.55778,1.55508,True,02:00:00,Short
2015-07-23,1.56257,1.56035,True,02:00:00,Short
2015-07-24,1.5523,1.55005,True,03:00:00,Long
2015-07-27,1.55372,1.5508,True,02:00:00,Short
2015-07-28,1.55794,1.55532,True,02:00:00,Short
2015-07-29,1.56194,1.56025,True,02:00:00,Long
2015-07-30,1.56109,1.55898,True,02:00:00,Long
2015-07-31,1.56152,1.55922,True,02:00:00,Short
2015-08-03,1.56374,1.56159,True,02:00:00,Short
2015-08-04,1.56067,1.55709,True,02:00:00,Short
2015-08-05,1.55708,1.55257,True,03:00:00,Short
2015-08-06,1.56258,1.55957,True,02:00:00,Short
2015-08-07,1.55239,1.54978,True,03:00:00,Long
2015-08-10,1.54972,1.54791,True,02:00:00,Short
2015-08-11,1.56016,1.55587,True,02:00:00,Long
2015-08-12,1.55892,1.55342,True,03:00:00,Short
2015-08-13,1.56352,1.56082,True,04:00:00,Long
2015-08-14,1.56184,1.5603,True,02:00:00,Long
2015-08-17,1.56599,1.56406,True,02:00:00,Short
2015-08-18,1.55965,1.55735,True,02:00:00,Long
2015-08-19,1.56775,1.56554,True,02:00:00,Short
2015-08-20,1.57014,1.56753,True,02:00:00,Long
2015-08-21,1.56997,1.56806,True,02:00:00,Short
2015-08-24,1.56971,1.56513,True,02:00:00,Long
2015-08-25,1.57752,1.57459,True,02:00:00,Short
2015-08-26,1.57199,1.5686,True,03:00:00,Long
2015-08-27,1.5509,1.54634,True,06:00:00,Long
2015-08-28,1.54428,1.54031,True,04:00:00,Long
2015-08-31,1.54357,1.54006,True,02:00:00,Short
2015-09-01,1.54078,1.53438,True,04:00:00,Long
2015-09-02,1.53195,1.52908,True,02:00:00,Long
2015-09-03,1.53135,1.52879,True,02:00:00,Long
2015-09-04,1.52594,1.52264,True,03:00:00,Long
2015-09-07,1.5203,1.51712,True,03:00:00,Short
2015-09-08,1.53537,1.527,True,02:00:00,Short
2015-09-09,1.54043,1.53774,True,02:00:00,Long
2015-09-10,1.5365,1.53497,True,02:00:00,Short
2015-09-11,1.54617,1.54344,True,04:00:00,Long
2015-09-14,1.54589,1.54271,True,03:00:00,Short
2015-09-15,1.54335,1.54172,True,02:00:00,Short
2015-09-16,1.53564,1.53343,True,02:00:00,Long
2015-09-17,1.55205,1.54909,True,03:00:00,Short
2015-09-18,1.55913,1.55566,True,02:00:00,Short
2015-09-21,1.55445,1.55151,True,02:00:00,Short
2015-09-22,1.55288,1.55037,True,02:00:00,Long
2015-09-23,1.53599,1.53362,True,02:00:00,Long
2015-09-24,1.5267,1.52402,True,02:00:00,Short
2015-09-25,1.52314,1.52098,True,02:00:00,Short
2015-09-28,1.52101,1.51841,True,02:00:00,Long
2015-09-29,1.51811,1.5156,True,02:00:00,Short
2015-09-30,1.51735,1.51479,True,02:00:00,Long
2015-10-01,1.51359,1.51186,True,03:00:00,Long
2015-10-02,1.51478,1.51278,True,02:00:00,Short
2015-10-05,1.52184,1.51674,True,02:00:00,Short
2015-10-06,1.51679,1.514,True,04:00:00,Short
2015-10-07,1.52573,1.52234,True,03:00:00,Short
2015-10-08,1.53194,1.52976,True,02:00:00,Short
2015-10-09,1.53729,1.53454,True,02:00:00,Short
2015-10-12,1.53374,1.53149,True,02:00:00,Short
2015-10-13,1.53459,1.52999,True,02:00:00,Short
2015-10-14,1.52905,1.52476,True,03:00:00,Short
2015-10-15,1.54833,1.54609,True,02:00:00,Short
2015-10-16,1.54798,1.54612,True,02:00:00,Short
2015-10-19,1.5444,1.54272,True,02:00:00,Short
2015-10-20,1.54807,1.54605,True,03:00:00,Short
2015-10-21,1.54475,1.543,True,02:00:00,Long
2015-10-22,1.54363,1.54131,True,03:00:00,Short
2015-10-23,1.54139,1.53751,True,03:00:00,Short
2015-10-26,1.53399,1.53043,True,04:00:00,Short
2015-10-27,1.53585,1.53457,True,03:00:00,Long
2015-10-28,1.53155,1.5296,True,03:00:00,Long
2015-10-29,1.52715,1.52531,True,02:00:00,Long
2015-10-30,1.53356,1.53087,True,02:00:00,Short
2015-11-02,1.54522,1.54258,True,02:00:00,Long
2015-11-03,1.54323,1.54106,True,02:00:00,Short
2015-11-04,1.54294,1.54131,True,02:00:00,Short
2015-11-05,1.53897,1.53768,True,02:00:00,Short
2015-11-06,1.52194,1.5185,True,02:00:00,Long
2015-11-09,1.50812,1.50414,True,03:00:00,Short
2015-11-10,1.51239,1.51027,True,02:00:00,Long
2015-11-11,1.51847,1.51194,True,07:00:00,Short
2015-11-12,1.52462,1.52053,True,02:00:00,Long
2015-11-13,1.52352,1.51992,False,No Trigger,None
2015-11-16,1.52302,1.52066,True,02:00:00,Long
2015-11-17,1.52034,1.51658,True,03:00:00,Long
2015-11-18,1.52202,1.51919,True,02:00:00,Long
2015-11-19,1.52938,1.52282,False,No Trigger,None
2015-11-20,1.52987,1.52707,True,03:00:00,Long
2015-11-23,1.51956,1.51573,True,02:00:00,Long
2015-11-24,1.51439,1.51182,True,02:00:00,Short
2015-11-25,1.51145,1.50775,True,04:00:00,Long
2015-11-26,1.51305,1.51145,True,02:00:00,Long
2015-11-27,1.51056,1.50797,True,02:00:00,Long
2015-11-30,1.50419,1.50154,True,02:00:00,Short
2015-12-01,1.51028,1.50509,True,02:00:00,Short
2015-12-02,1.50794,1.50615,True,03:00:00,Short
2015-12-03,1.49478,1.49208,True,03:00:00,Short
2015-12-04,1.51567,1.51127,True,02:00:00,Long
2015-12-07,1.51148,1.50945,True,03:00:00,Long
2015-12-08,1.50552,1.50375,True,02:00:00,Short
2015-12-09,1.5031,1.50043,True,02:00:00,Short
2015-12-10,1.51962,1.51699,True,02:00:00,Long
2015-12-11,1.51605,1.51321,True,03:00:00,Short
2015-12-14,1.52051,1.51795,True,02:00:00,Long
2015-12-15,1.51734,1.51494,True,02:00:00,Short
2015-12-16,1.50574,1.50347,True,03:00:00,Long
2015-12-17,1.4987,1.49227,True,03:00:00,Long
2015-12-18,1.4949,1.48855,True,03:00:00,Short
2015-12-21,1.49295,1.49025,True,03:00:00,Long
2015-12-22,1.48978,1.48784,True,03:00:00,Short
2015-12-23,1.48541,1.4819,True,02:00:00,Short
2015-12-24,1.48882,1.48683,True,02:00:00,Short
2015-12-28,1.49345,1.49083,True,02:00:00,Long
2015-12-29,1.49063,1.48807,True,02:00:00,Short
2015-12-30,1.4844,1.48115,True,06:00:00,Long
2015-12-31,1.48283,1.48081,True,02:00:00,Short
2016-01-04,1.47454,1.46928,True,02:00:00,Short
2016-01-05,1.47252,1.47056,True,03:00:00,Long
2016-01-06,1.46811,1.46484,True,02:00:00,Long
2016-01-07,1.46404,1.462,True,02:00:00,Long
2016-01-08,1.46447,1.46041,True,03:00:00,Long
2016-01-11,1.45582,1.44942,True,03:00:00,Short
2016-01-12,1.45598,1.45151,True,04:00:00,Long
2016-01-13,1.44756,1.44247,True,03:00:00,Long
2016-01-14,1.4423,1.439,True,03:00:00,Short
2016-01-15,1.44276,1.43915,True,02:00:00,Long
2016-01-18,1.42851,1.42534,True,02:00:00,Long
2016-01-19,1.42853,1.42379,True,02:00:00,Short
2016-01-20,1.41792,1.41332,True,03:00:00,Long
2016-01-21,1.42035,1.41678,True,02:00:00,Long
2016-01-22,1.42406,1.42046,True,02:00:00,Short
2016-01-25,1.43095,1.42525,True,03:00:00,Long
2016-01-26,1.4251,1.41997,True,03:00:00,Long
2016-01-27,1.43505,1.43296,True,02:00:00,Short
2016-01-28,1.42623,1.42377,True,02:00:00,Short
2016-01-29,1.44129,1.43329,True,05:00:00,Long
2016-02-01,1.42685,1.42279,True,02:00:00,Short
2016-02-02,1.4435,1.43765,True,02:00:00,Long
2016-02-03,1.44247,1.43912,True,02:00:00,Short
2016-02-04,1.4604,1.45655,True,02:00:00,Long
2016-02-05,1.45846,1.45507,True,02:00:00,Long
2016-02-08,1.45215,1.44994,True,02:00:00,Short
2016-02-09,1.4438,1.44002,True,02:00:00,Long
2016-02-10,1.44838,1.4456,True,02:00:00,Short
2016-02-11,1.45635,1.45198,True,02:00:00,Long
2016-02-12,1.4486,1.44586,True,02:00:00,Short
2016-02-15,1.45351,1.44992,True,03:00:00,Long
2016-02-16,1.44564,1.44049,True,03:00:00,Short
2016-02-17,1.43071,1.42558,True,02:00:00,Long
2016-02-18,1.43123,1.42725,True,02:00:00,Long
2016-02-19,1.43372,1.43133,True,02:00:00,Long
2016-02-22,1.43019,1.42576,True,02:00:00,Long
2016-02-23,1.41556,1.40906,True,05:00:00,Long
2016-02-24,1.40257,1.39639,True,04:00:00,Long
2016-02-25,1.39542,1.39146,True,02:00:00,Long
2016-02-26,1.40125,1.39534,True,03:00:00,Short
2016-02-29,1.38783,1.38411,True,02:00:00,Short
2016-03-01,1.39487,1.39193,True,02:00:00,Short
2016-03-02,1.39788,1.39475,True,02:00:00,Short
2016-03-03,1.40927,1.40703,True,02:00:00,Short
2016-03-04,1.41735,1.41516,True,02:00:00,Long
2016-03-07,1.42257,1.41926,True,02:00:00,Long
2016-03-08,1.42704,1.42383,True,02:00:00,Short
2016-03-09,1.42132,1.4177,True,03:00:00,Short
2016-03-10,1.4217,1.41885,True,02:00:00,Long
2016-03-11,1.42891,1.42632,True,02:00:00,Long
2016-03-14,1.43887,1.43685,True,02:00:00,Long
2016-03-15,1.43047,1.42566,True,03:00:00,Long
2016-03-16,1.41588,1.41216,True,02:00:00,Long
2016-03-17,1.42912,1.42286,True,02:00:00,Long
2016-03-18,1.44959,1.44543,True,02:00:00,Long
2016-03-21,1.44675,1.44211,True,02:00:00,Long
2016-03-22,1.4393,1.43649,True,02:00:00,Short
2016-03-23,1.42272,1.41819,True,02:00:00,Long
2016-03-24,1.41194,1.40877,True,02:00:00,Long
2016-03-25,1.41532,1.41079,True,05:00:00,Short
2016-03-28,1.4142,1.41196,True,02:00:00,Short
2016-03-29,1.42637,1.42175,True,03:00:00,Long
2016-03-30,1.43982,1.43687,True,02:00:00,Short
2016-03-31,1.4379,1.43278,True,02:00:00,Long
2016-04-01,1.43711,1.43287,True,03:00:00,Long
2016-04-04,1.42417,1.42149,True,02:00:00,Long
2016-04-05,1.42784,1.42392,True,02:00:00,Long
2016-04-06,1.41699,1.41435,True,02:00:00,Long
2016-04-07,1.41526,1.41071,True,02:00:00,Short
2016-04-08,1.40789,1.40476,True,02:00:00,Short
2016-04-11,1.41444,1.41067,True,04:00:00,Short
2016-04-12,1.42472,1.42266,True,02:00:00,Short
2016-04-13,1.42787,1.42365,True,02:00:00,Long
2016-04-14,1.42064,1.41214,True,02:00:00,Long
2016-04-15,1.41597,1.41324,True,02:00:00,Short
2016-04-18,1.41895,1.41589,True,02:00:00,Long
2016-04-19,1.43149,1.42704,True,02:00:00,Short
2016-04-20,1.43991,1.43489,True,04:00:00,Long
2016-04-21,1.43477,1.43204,True,02:00:00,Short
2016-04-22,1.43658,1.43136,True,02:00:00,Short
2016-04-25,1.44671,1.44213,True,03:00:00,Long
2016-04-26,1.45085,1.44788,True,03:00:00,Short
2016-04-27,1.45953,1.45573,True,02:00:00,Long
2016-04-28,1.45544,1.45226,True,02:00:00,Short
2016-04-29,1.46559,1.46036,True,03:00:00,Short
2016-05-02,1.46222,1.45886,True,02:00:00,Short
2016-05-03,1.46864,1.46595,True,02:00:00,Short
2016-05-04,1.45519,1.45195,True,02:00:00,Short
2016-05-05,1.4527,1.44965,True,02:00:00,Short
2016-05-06,1.44937,1.44705,True,02:00:00,Long
2016-05-09,1.44417,1.44059,True,02:00:00,Short
2016-05-10,1.44222,1.43887,True,02:00:00,Short
2016-05-11,1.44666,1.44394,True,02:00:00,Short
2016-05-12,1.44504,1.44316,True,02:00:00,Long
2016-05-13,1.44526,1.44234,True,02:00:00,Long
2016-05-16,1.43699,1.43448,True,02:00:00,Short
2016-05-17,1.44935,1.44027,True,02:00:00,Short
2016-05-18,1.44609,1.44316,True,02:00:00,Long
2016-05-19,1.46056,1.45653,True,03:00:00,Long
2016-05-20,1.46061,1.45906,True,02:00:00,Short
2016-05-23,1.45248,1.44876,True,02:00:00,Short
2016-05-24,1.44968,1.44769,True,02:00:00,Short
2016-05-25,1.46293,1.46025,True,02:00:00,Short
2016-05-26,1.47209,1.46921,True,02:00:00,Short
2016-05-27,1.46814,1.46563,True,02:00:00,Long
2016-05-30,1.46304,1.45996,True,04:00:00,Long
2016-05-31,1.47241,1.46246,True,03:00:00,Long
2016-06-01,1.44987,1.44596,True,02:00:00,Short
2016-06-02,1.44419,1.44063,True,02:00:00,Short
2016-06-03,1.44228,1.43997,True,03:00:00,Short
2016-06-06,1.44815,1.43519,False,No Trigger,None
2016-06-07,1.46594,1.44433,False,No Trigger,None
2016-06-08,1.4558,1.45312,True,02:00:00,Short
2016-06-09,1.45229,1.44914,True,02:00:00,Short
2016-06-10,1.44636,1.44357,True,02:00:00,Short
2016-06-13,1.42384,1.41584,True,04:00:00,Long
2016-06-14,1.42185,1.41562,True,02:00:00,Long
2016-06-15,1.41488,1.4105,True,02:00:00,Short
2016-06-16,1.42005,1.4159,True,02:00:00,Long
2016-06-17,1.42945,1.42027,True,03:00:00,Short
2016-06-20,1.4623,1.44329,True,04:00:00,Short
2016-06-21,1.47257,1.46414,True,03:00:00,Short
2016-06-22,1.46933,1.46576,True,03:00:00,Short
2016-06-23,1.48279,1.47698,True,02:00:00,Long
2016-06-24,1.5006,1.32274,False,No Trigger,None
2016-06-27,1.34821,1.33548,True,04:00:00,Long
2016-06-28,1.3335,1.32151,True,03:00:00,Short
2016-06-29,1.33699,1.32869,True,03:00:00,Short
2016-06-30,1.34668,1.33761,True,02:00:00,Long
2016-07-01,1.33494,1.32854,True,02:00:00,Long
2016-07-04,1.33068,1.327,True,02:00:00,Long
2016-07-05,1.3285,1.32396,True,02:00:00,Long
2016-07-06,1.30269,1.27961,False,No Trigger,None
2016-07-07,1.29979,1.28756,True,05:00:00,Short
2016-07-08,1.29701,1.28801,True,06:00:00,Short
2016-07-11,1.29706,1.29268,True,02:00:00,Short
2016-07-12,1.30911,1.29719,True,03:00:00,Short
2016-07-13,1.33362,1.32237,True,04:00:00,Long
2016-07-14,1.32249,1.31046,True,02:00:00,Short
2016-07-15,1.34799,1.33252,False,No Trigger,None
2016-07-18,1.327,1.31891,True,04:00:00,Short
2016-07-19,1.32741,1.32045,True,03:00:00,Long
2016-07-20,1.31144,1.30645,True,04:00:00,Short
2016-07-21,1.32746,1.32108,True,04:00:00,Long
2016-07-22,1.32529,1.32108,True,02:00:00,Short
2016-07-25,1.31433,1.31098,True,02:00:00,Short
2016-07-26,1.31443,1.30822,True,02:00:00,Long
2016-07-27,1.31606,1.31045,True,04:00:00,Long
2016-07-28,1.32477,1.31687,True,02:00:00,Long
2016-07-29,1.32159,1.31476,False,No Trigger,None
2016-08-01,1.3272,1.31999,True,04:00:00,Long
2016-08-02,1.32029,1.31748,True,02:00:00,Short
2016-08-03,1.33509,1.33135,True,02:00:00,Long
2016-08-04,1.33454,1.33031,True,02:00:00,Long
2016-08-05,1.31355,1.31086,True,02:00:00,Short
2016-08-08,1.30963,1.30662,True,02:00:00,Long
2016-08-09,1.30421,1.29777,True,02:00:00,Long
2016-08-10,1.30897,1.29923,True,07:00:00,Short
2016-08-11,1.30278,1.29938,True,03:00:00,Long
2016-08-12,1.29786,1.29493,True,02:00:00,Long
2016-08-15,1.29399,1.29001,True,03:00:00,Short
2016-08-16,1.29213,1.28783,True,02:00:00,Short
2016-08-17,1.307,1.30199,True,02:00:00,Long
2016-08-18,1.30878,1.30365,True,04:00:00,Short
2016-08-19,1.31846,1.31283,True,03:00:00,Long
2016-08-22,1.30829,1.30342,True,04:00:00,Short
2016-08-23,1.31673,1.31282,True,02:00:00,Short
2016-08-24,1.32009,1.31726,True,02:00:00,Long
2016-08-25,1.32634,1.32189,True,02:00:00,Long
2016-08-26,1.3222,1.31867,True,02:00:00,Short
2016-08-29,1.31384,1.31102,True,02:00:00,Long
2016-08-30,1.31193,1.30704,True,02:00:00,Long
2016-08-31,1.31166,1.30659,True,04:00:00,Short
2016-09-01,1.31531,1.31281,True,03:00:00,Short
2016-09-02,1.32923,1.32668,True,03:00:00,Long
2016-09-05,1.33276,1.32898,True,04:00:00,Short
2016-09-06,1.33262,1.32962,True,02:00:00,Short
2016-09-07,1.34289,1.34041,True,03:00:00,Long
2016-09-08,1.3358,1.33327,True,02:00:00,Long
2016-09-09,1.33359,1.32917,True,04:00:00,Long
2016-09-12,1.32802,1.32565,True,02:00:00,Short
2016-09-13,1.33389,1.33167,True,02:00:00,Long
2016-09-14,1.32048,1.3166,True,02:00:00,Short
2016-09-15,1.32786,1.3238,True,02:00:00,Long
2016-09-16,1.32471,1.32197,True,03:00:00,Long
2016-09-19,1.30505,1.3001,True,02:00:00,Short
2016-09-20,1.30462,1.30266,True,02:00:00,Short
2016-09-21,1.30046,1.2945,True,06:00:00,Short
2016-09-22,1.30577,1.30276,True,02:00:00,Short
2016-09-23,1.30868,1.30332,True,02:00:00,Long
2016-09-26,1.29865,1.29617,True,02:00:00,Long
2016-09-27,1.29922,1.29489,True,02:00:00,Short
2016-09-28,1.30239,1.2991,True,02:00:00,Short
2016-09-29,1.30576,1.30122,True,02:00:00,Long
2016-09-30,1.29766,1.29456,True,03:00:00,Long
2016-10-03,1.29461,1.29205,True,02:00:00,Long
2016-10-04,1.28601,1.28157,True,02:00:00,Long
2016-10-05,1.27454,1.27208,True,02:00:00,Long
2016-10-06,1.27597,1.27096,True,02:00:00,Long
2016-10-07,1.26209,1.20302,False,No Trigger,None
2016-10-10,1.24438,1.23922,True,02:00:00,Long
2016-10-11,1.23654,1.23007,True,02:00:00,Long
2016-10-12,1.23246,1.21145,False,No Trigger,None
2016-10-13,1.22054,1.21594,True,02:00:00,Long
2016-10-14,1.22612,1.21851,True,03:00:00,Long
2016-10-17,1.21821,1.21512,True,02:00:00,Short
2016-10-18,1.22726,1.21816,True,04:00:00,Short
2016-10-19,1.23144,1.22704,True,02:00:00,Long
2016-10-20,1.22979,1.22629,True,04:00:00,Long
2016-10-21,1.226,1.22243,True,05:00:00,Long
2016-10-24,1.22264,1.21851,True,02:00:00,Short
2016-10-25,1.22352,1.22097,True,04:00:00,Short
2016-10-26,1.21877,1.21562,True,02:00:00,Short
2016-10-27,1.2249,1.22048,True,03:00:00,Long
2016-10-28,1.21884,1.21516,True,05:00:00,Long
2016-10-31,1.22147,1.21757,True,03:00:00,Long
2016-11-01,1.22436,1.2211,True,03:00:00,Short
2016-11-02,1.22534,1.22201,True,02:00:00,Short
2016-11-03,1.23408,1.22968,True,02:00:00,Short
2016-11-04,1.24811,1.24531,True,02:00:00,Long
2016-11-07,1.24974,1.24223,True,02:00:00,Long
2016-11-08,1.24078,1.23853,True,02:00:00,Short
2016-11-09,1.2546,1.23526,False,No Trigger,None
2016-11-10,1.24423,1.23955,True,03:00:00,Short
2016-11-11,1.25772,1.25249,True,02:00:00,Short
2016-11-14,1.25919,1.25078,True,02:00:00,Long
2016-11-15,1.25289,1.24647,True,03:00:00,Long
2016-11-16,1.24872,1.24364,True,02:00:00,Short
2016-11-17,1.24545,1.24109,True,02:00:00,Short
2016-11-18,1.24165,1.2384,True,02:00:00,Long
2016-11-21,1.23625,1.23183,True,02:00:00,Short
2016-11-22,1.25123,1.24795,True,02:00:00,Long
2016-11-23,1.24247,1.24005,True,03:00:00,Long
2016-11-24,1.24407,1.242,True,02:00:00,Long
2016-11-25,1.24568,1.24286,True,02:00:00,Short
2016-11-28,1.25312,1.24621,True,04:00:00,Long
2016-11-29,1.24184,1.23879,True,03:00:00,Short
2016-11-30,1.24942,1.24667,True,03:00:00,Short
2016-12-01,1.25437,1.25073,True,02:00:00,Short
2016-12-02,1.26266,1.25697,True,02:00:00,Short
2016-12-05,1.27345,1.26298,True,03:00:00,Short
2016-12-06,1.27567,1.27168,True,02:00:00,Short
2016-12-07,1.26826,1.26465,True,02:00:00,Long
2016-12-08,1.26634,1.26151,True,03:00:00,Short
2016-12-09,1.25953,1.25701,True,02:00:00,Long
