Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Swept_AL_Into_FVG,1h_Bullish_Flip,Outcome,Entry,SL,TP,Swept_AH_Into_FVG,1h_Bearish_Flip
2018-02-01 10:00:00,51.5,1.42485,Yes,Long,1.0,1.0,Loss,1.42485,1.42285,1.42885,,
2018-02-05 10:00:00,35.4,1.41318,Yes,Short,,,Win,1.41318,1.41518,1.40918,1.0,1.0
2018-02-06 13:00:00,0.0,1.39333,Yes,Short,,,Win,1.39333,1.39533,1.38933,1.0,1.0
2018-02-09 11:00:00,25.0,1.39187,Yes,Short,,,Win,1.39187,1.39387,1.38787,1.0,1.0
2018-02-14 17:00:00,25.0,1.39592,Yes,Long,1.0,1.0,Win,1.39592,1.39392,1.39992,,
2018-02-20 11:00:00,17.2,1.40036,Yes,Short,,,Loss,1.40036,1.40236,1.39636,1.0,1.0
2018-02-21 22:00:00,18.5,1.392,Yes,Short,,,Win,1.392,1.394,1.388,1.0,1.0
2018-02-23 10:00:00,9.7,1.39875,Yes,Long,1.0,1.0,Loss,1.39875,1.39675,1.40275,,
2018-02-23 11:00:00,9.7,1.39677,Yes,Long,1.0,1.0,Loss,1.39677,1.39477,1.40077,,
2018-03-07 09:00:00,50.0,1.38742,Yes,Long,1.0,1.0,Loss,1.38742,1.38542,1.39142,,
2018-03-12 15:00:00,0.0,1.38932,Yes,Long,1.0,1.0,Win,1.38932,1.38732,1.39332,,
2018-03-13 15:00:00,60.5,1.39511,Yes,Long,1.0,1.0,Win,1.39511,1.39311,1.39911,,
2018-03-23 10:00:00,88.7,1.41007,Yes,Short,,,Loss,1.41007,1.41207,1.40607,1.0,1.0
2018-03-23 14:00:00,88.9,1.41201,Yes,Short,,,Loss,1.41201,1.41401,1.40801,1.0,1.0
2018-03-27 12:00:00,89.5,1.4148,Yes,Long,1.0,1.0,Loss,1.4148,1.4128,1.4188,,
2018-03-28 10:00:00,40.9,1.41775,Yes,Short,,,Win,1.41775,1.41975,1.41375,1.0,1.0
2018-03-29 10:00:00,36.1,1.40518,Yes,Short,,,Loss,1.40518,1.40718,1.40118,1.0,1.0
2018-03-29 11:00:00,33.7,1.40487,Yes,Short,,,Loss,1.40487,1.40687,1.40087,1.0,1.0
2018-04-12 15:00:00,82.2,1.42036,Yes,Long,1.0,1.0,Win,1.42036,1.41836,1.42436,,
2018-04-13 10:00:00,60.3,1.42525,Yes,Long,1.0,1.0,Win,1.42525,1.42325,1.42925,,
2018-04-18 11:00:00,95.1,1.4281,Yes,Short,,,Win,1.4281,1.4301,1.4241,1.0,1.0
2018-04-23 11:00:00,0.0,1.39959,Yes,Short,,,Win,1.39959,1.40159,1.39559,1.0,1.0
2018-04-26 14:00:00,25.0,1.39635,Yes,Short,,,Loss,1.39635,1.39835,1.39235,1.0,1.0
2018-05-02 11:00:00,0.0,1.36235,Yes,Short,,,Loss,1.36235,1.36435,1.35835,1.0,1.0
2018-05-02 17:00:00,0.0,1.36029,Yes,Short,,,Loss,1.36029,1.36229,1.35629,1.0,1.0
2018-05-09 14:00:00,25.0,1.35611,Yes,Long,1.0,1.0,Win,1.35611,1.35411,1.36011,,
2018-05-10 11:00:00,50.0,1.35381,Yes,Short,,,Loss,1.35381,1.35581,1.34981,1.0,1.0
2018-05-10 12:00:00,50.0,1.35624,Yes,Short,,,Loss,1.35624,1.35824,1.35224,1.0,1.0
2018-05-11 18:00:00,25.0,1.35522,Yes,Short,,,Loss,1.35522,1.35722,1.35122,1.0,1.0
2018-05-14 11:00:00,25.0,1.35844,Yes,Long,1.0,1.0,Loss,1.35844,1.35644,1.36244,,
2018-05-18 12:00:00,50.0,1.34987,Yes,Short,,,Win,1.34987,1.35187,1.34587,1.0,1.0
2018-05-22 18:00:00,0.0,1.34209,Yes,Short,,,Loss,1.34209,1.34409,1.33809,1.0,1.0
2018-05-22 19:00:00,0.0,1.34443,Yes,Short,,,Win,1.34443,1.34643,1.34043,1.0,1.0
2018-05-24 18:00:00,0.0,1.33778,Yes,Short,,,Loss,1.33778,1.33978,1.33378,1.0,1.0
2018-05-25 00:00:00,0.0,1.3372,Yes,Short,,,Win,1.3372,1.3392,1.3332,1.0,1.0
2018-06-08 12:00:00,56.0,1.34046,Yes,Long,1.0,1.0,Loss,1.34046,1.33846,1.34446,,
2018-06-11 12:00:00,38.7,1.33665,Yes,Long,1.0,1.0,Loss,1.33665,1.33465,1.34065,,
2018-06-12 11:00:00,60.1,1.33955,Yes,Long,1.0,1.0,Loss,1.33955,1.33755,1.34355,,
2018-06-14 16:00:00,8.6,1.3333,Yes,Short,,,Win,1.3333,1.3353,1.3293,1.0,1.0
2018-06-21 00:00:00,0.0,1.31686,Yes,Short,,,Win,1.31686,1.31886,1.31286,1.0,1.0
2018-07-10 11:00:00,46.9,1.32875,Yes,Short,,,Win,1.32875,1.33075,1.32475,1.0,1.0
2018-07-11 13:00:00,63.0,1.32458,Yes,Short,,,Loss,1.32458,1.32658,1.32058,1.0,1.0
2018-07-11 20:00:00,62.5,1.32201,Yes,Short,,,Win,1.32201,1.32401,1.31801,1.0,1.0
2018-07-12 14:00:00,54.0,1.32016,Yes,Short,,,Loss,1.32016,1.32216,1.31616,1.0,1.0
2018-07-12 16:00:00,26.8,1.32228,Yes,Short,,,Win,1.32228,1.32428,1.31828,1.0,1.0
2018-07-24 11:00:00,50.0,1.31128,Yes,Long,1.0,1.0,Win,1.31128,1.30928,1.31528,,
2018-07-27 11:00:00,50.0,1.31138,Yes,Short,,,Loss,1.31138,1.31338,1.30738,1.0,1.0
2018-07-30 01:00:00,25.0,1.31066,Yes,Short,,,Loss,1.31066,1.31266,1.30666,1.0,1.0
2018-07-30 23:00:00,1.4,1.31292,Yes,Short,,,Loss,1.31292,1.31492,1.30892,1.0,1.0
2018-07-31 18:00:00,62.9,1.3116,Yes,Short,,,Loss,1.3116,1.3136,1.3076,1.0,1.0
2018-08-09 13:00:00,0.0,1.28865,Yes,Short,,,Loss,1.28865,1.29065,1.28465,1.0,1.0
2018-08-09 17:00:00,0.0,1.28803,Yes,Short,,,Win,1.28803,1.29003,1.28403,1.0,1.0
2018-08-17 11:00:00,25.0,1.27135,Yes,Long,1.0,1.0,Win,1.27135,1.26935,1.27535,,
2018-08-22 15:00:00,50.0,1.29133,Yes,Long,1.0,1.0,Loss,1.29133,1.28933,1.29533,,
2018-08-27 15:00:00,28.4,1.28678,Yes,Long,1.0,1.0,Win,1.28678,1.28478,1.29078,,
2018-08-28 10:00:00,83.3,1.28847,Yes,Long,1.0,1.0,Win,1.28847,1.28647,1.29247,,
2018-08-29 09:00:00,83.3,1.28528,Yes,Long,1.0,1.0,Win,1.28528,1.28328,1.28928,,
2018-09-03 10:00:00,51.9,1.29151,Yes,Short,,,Win,1.29151,1.29351,1.28751,1.0,1.0
2018-09-11 12:00:00,25.0,1.30396,Yes,Long,1.0,1.0,Loss,1.30396,1.30196,1.30796,,
2018-09-12 00:00:00,25.1,1.3029,Yes,Long,1.0,1.0,Loss,1.3029,1.3009,1.3069,,
2018-09-12 11:00:00,50.0,1.30294,Yes,Long,1.0,1.0,Loss,1.30294,1.30094,1.30694,,
2018-09-12 14:00:00,50.0,1.29839,Yes,Long,1.0,1.0,Win,1.29839,1.29639,1.30239,,
2018-09-13 13:00:00,33.6,1.30528,Yes,Long,1.0,1.0,Win,1.30528,1.30328,1.30928,,
2018-09-18 17:00:00,93.6,1.31671,Yes,Long,1.0,1.0,Loss,1.31671,1.31471,1.32071,,
2018-09-18 18:00:00,93.6,1.31539,Yes,Long,1.0,1.0,Loss,1.31539,1.31339,1.31939,,
2018-09-28 10:00:00,25.8,1.3069,Yes,Short,,,Win,1.3069,1.3089,1.3029,1.0,1.0
2018-10-09 10:00:00,25.0,1.30773,Yes,Long,1.0,1.0,Loss,1.30773,1.30573,1.31173,,
2018-10-09 19:00:00,25.0,1.31382,Yes,Long,1.0,1.0,Win,1.31382,1.31182,1.31782,,
2018-10-10 12:00:00,25.0,1.3137,Yes,Long,1.0,1.0,Win,1.3137,1.3117,1.3177,,
2018-10-16 20:00:00,33.0,1.31865,Yes,Short,,,Win,1.31865,1.32065,1.31465,1.0,1.0
2018-10-18 18:00:00,37.1,1.30742,Yes,Short,,,Win,1.30742,1.30942,1.30342,1.0,1.0
2018-10-22 12:00:00,0.0,1.305,Yes,Short,,,Win,1.305,1.307,1.301,1.0,1.0
2018-10-24 01:00:00,0.0,1.29786,Yes,Short,,,Win,1.29786,1.29986,1.29386,1.0,1.0
2018-10-29 11:00:00,0.0,1.28113,Yes,Short,,,Loss,1.28113,1.28313,1.27713,1.0,1.0
2018-10-29 13:00:00,0.0,1.28347,Yes,Short,,,Win,1.28347,1.28547,1.27947,1.0,1.0
2018-11-05 12:00:00,50.0,1.30247,Yes,Long,1.0,1.0,Loss,1.30247,1.30047,1.30647,,
2018-11-05 13:00:00,50.0,1.30027,Yes,Long,1.0,1.0,Loss,1.30027,1.29827,1.30427,,
2018-11-19 13:00:00,0.0,1.28064,Yes,Short,,,Loss,1.28064,1.28264,1.27664,1.0,1.0
2018-11-19 14:00:00,0.0,1.28307,Yes,Short,,,Loss,1.28307,1.28507,1.27907,1.0,1.0
2018-11-21 12:00:00,0.0,1.27769,Yes,Short,,,Loss,1.27769,1.27969,1.27369,1.0,1.0
2018-11-21 14:00:00,0.0,1.28101,Yes,Short,,,Win,1.28101,1.28301,1.27701,1.0,1.0
2018-11-26 18:00:00,25.0,1.28074,Yes,Short,,,Win,1.28074,1.28274,1.27674,1.0,1.0
2018-11-30 10:00:00,50.0,1.28026,Yes,Short,,,Win,1.28026,1.28226,1.27626,1.0,1.0
2018-12-03 12:00:00,0.0,1.27188,Yes,Long,1.0,1.0,Loss,1.27188,1.26988,1.27588,,
2018-12-03 17:00:00,0.0,1.2737,Yes,Long,1.0,1.0,Win,1.2737,1.2717,1.2777,,
2018-12-04 18:00:00,25.0,1.2718,Yes,Short,,,Win,1.2718,1.2738,1.2678,1.0,1.0
2018-12-11 17:00:00,0.0,1.2525,Yes,Short,,,Loss,1.2525,1.2545,1.2485,1.0,1.0
2018-12-11 18:00:00,0.0,1.25218,Yes,Short,,,Win,1.25218,1.25418,1.24818,1.0,1.0
2018-12-24 15:00:00,48.0,1.26885,Yes,Long,1.0,1.0,Win,1.26885,1.26685,1.27285,,
2019-01-11 12:00:00,55.2,1.28224,Yes,Short,,,Win,1.28224,1.28424,1.27824,1.0,1.0
2019-01-22 11:00:00,32.4,1.29135,Yes,Long,1.0,1.0,Loss,1.29135,1.28935,1.29535,,
2019-01-25 16:00:00,81.3,1.31277,Yes,Long,1.0,1.0,Win,1.31277,1.31077,1.31677,,
2019-01-29 18:00:00,65.1,1.31443,Yes,Short,,,Loss,1.31443,1.31643,1.31043,1.0,1.0
2019-01-31 11:00:00,33.3,1.31168,Yes,Short,,,Loss,1.31168,1.31368,1.30768,1.0,1.0
2019-01-31 12:00:00,33.3,1.31348,Yes,Short,,,Loss,1.31348,1.31548,1.30948,1.0,1.0
2019-02-06 10:00:00,0.0,1.29643,Yes,Short,,,Win,1.29643,1.29843,1.29243,1.0,1.0
2019-02-07 15:00:00,25.0,1.29694,Yes,Short,,,Loss,1.29694,1.29894,1.29294,1.0,1.0
2019-02-07 16:00:00,25.0,1.29757,Yes,Short,,,Win,1.29757,1.29957,1.29357,1.0,1.0
2019-02-08 12:00:00,25.0,1.29609,Yes,Long,1.0,1.0,Loss,1.29609,1.29409,1.30009,,
2019-02-14 10:00:00,50.0,1.28242,Yes,Short,,,Loss,1.28242,1.28442,1.27842,1.0,1.0
2019-02-18 12:00:00,25.0,1.29354,Yes,Long,1.0,1.0,Loss,1.29354,1.29154,1.29754,,
2019-02-20 23:00:00,52.2,1.3049,Yes,Short,,,Loss,1.3049,1.3069,1.3009,1.0,1.0
2019-02-22 17:00:00,22.7,1.30576,Yes,Short,,,Loss,1.30576,1.30776,1.30176,1.0,1.0
2019-02-25 09:00:00,32.4,1.30832,Yes,Long,1.0,1.0,Loss,1.30832,1.30632,1.31232,,
2019-02-25 10:00:00,34.1,1.3067,Yes,Long,1.0,1.0,Win,1.3067,1.3047,1.3107,,
2019-03-01 16:00:00,94.0,1.32725,Yes,Long,1.0,1.0,Loss,1.32725,1.32525,1.33125,,
2019-03-01 17:00:00,94.0,1.32423,Yes,Long,1.0,1.0,Loss,1.32423,1.32223,1.32823,,
2019-03-15 11:00:00,25.1,1.32605,Yes,Long,1.0,1.0,Loss,1.32605,1.32405,1.33005,,
2019-03-15 17:00:00,25.4,1.32786,Yes,Long,1.0,1.0,Loss,1.32786,1.32586,1.33186,,
2019-03-19 12:00:00,20.2,1.32927,Yes,Long,1.0,1.0,Loss,1.32927,1.32727,1.33327,,
2019-03-19 13:00:00,20.2,1.32771,Yes,Long,1.0,1.0,Loss,1.32771,1.32571,1.33171,,
2019-03-20 20:00:00,77.0,1.32464,Yes,Long,1.0,1.0,Loss,1.32464,1.32264,1.32864,,
2019-03-20 21:00:00,77.0,1.32021,Yes,Long,1.0,1.0,Loss,1.32021,1.31821,1.32421,,
2019-03-22 14:00:00,33.2,1.31593,Yes,Long,1.0,1.0,Win,1.31593,1.31393,1.31993,,
2019-03-25 10:00:00,25.1,1.32112,Yes,Long,1.0,1.0,Loss,1.32112,1.31912,1.32512,,
2019-03-25 11:00:00,25.1,1.31758,Yes,Long,1.0,1.0,Win,1.31758,1.31558,1.32158,,
2019-03-26 09:00:00,50.0,1.32068,Yes,Short,,,Win,1.32068,1.32268,1.31668,1.0,1.0
2019-03-27 22:00:00,50.0,1.31858,Yes,Short,,,Loss,1.31858,1.32058,1.31458,1.0,1.0
2019-03-27 23:00:00,50.0,1.31583,Yes,Short,,,Loss,1.31583,1.31783,1.31183,1.0,1.0
2019-03-29 09:00:00,25.0,1.30254,Yes,Short,,,Loss,1.30254,1.30454,1.29854,1.0,1.0
2019-03-29 10:00:00,25.0,1.30231,Yes,Short,,,Loss,1.30231,1.30431,1.29831,1.0,1.0
2019-04-05 14:00:00,0.0,1.30662,Yes,Short,,,Win,1.30662,1.30862,1.30262,1.0,1.0
2019-04-12 22:00:00,25.0,1.30767,Yes,Short,,,Loss,1.30767,1.30967,1.30367,1.0,1.0
2019-04-15 21:00:00,50.0,1.30969,Yes,Short,,,Win,1.30969,1.31169,1.30569,1.0,1.0
2019-04-23 16:00:00,0.0,1.29566,Yes,Short,,,Win,1.29566,1.29766,1.29166,1.0,1.0
2019-04-24 20:00:00,25.0,1.29219,Yes,Short,,,Win,1.29219,1.29419,1.28819,1.0,1.0
2019-04-29 14:00:00,25.0,1.292,Yes,Long,1.0,1.0,Win,1.292,1.29,1.296,,
2019-05-02 11:00:00,50.7,1.30774,Yes,Short,,,Win,1.30774,1.30974,1.30374,1.0,1.0
2019-05-09 12:00:00,26.3,1.2991,Yes,Short,,,Loss,1.2991,1.3011,1.2951,1.0,1.0
2019-05-10 00:00:00,18.4,1.30054,Yes,Short,,,Loss,1.30054,1.30254,1.29654,1.0,1.0
2019-05-10 11:00:00,36.5,1.29976,Yes,Short,,,Loss,1.29976,1.30176,1.29576,1.0,1.0
2019-05-13 18:00:00,50.0,1.29837,Yes,Short,,,Win,1.29837,1.30037,1.29437,1.0,1.0
2019-05-20 19:00:00,0.0,1.27166,Yes,Short,,,Loss,1.27166,1.27366,1.26766,1.0,1.0
2019-05-21 22:00:00,25.0,1.27036,Yes,Short,,,Win,1.27036,1.27236,1.26636,1.0,1.0
2019-05-24 16:00:00,0.0,1.267,Yes,Long,1.0,1.0,Win,1.267,1.265,1.271,,
2019-05-28 11:00:00,50.0,1.26649,Yes,Short,,,Loss,1.26649,1.26849,1.26249,1.0,1.0
2019-06-04 11:00:00,25.0,1.26571,Yes,Long,1.0,1.0,Win,1.26571,1.26371,1.26971,,
2019-06-19 12:00:00,0.0,1.25686,Yes,Long,1.0,1.0,Win,1.25686,1.25486,1.26086,,
2019-06-21 21:00:00,25.0,1.27269,Yes,Long,1.0,1.0,Win,1.27269,1.27069,1.27669,,
2019-06-27 17:00:00,20.3,1.26821,Yes,Short,,,Loss,1.26821,1.27021,1.26421,1.0,1.0
2019-07-01 16:00:00,16.4,1.26545,Yes,Long,1.0,1.0,Loss,1.26545,1.26345,1.26945,,
2019-07-05 11:00:00,0.0,1.25601,Yes,Short,,,Win,1.25601,1.25801,1.25201,1.0,1.0
2019-07-22 12:00:00,25.0,1.24645,Yes,Long,1.0,1.0,Loss,1.24645,1.24445,1.25045,,
2019-07-31 22:00:00,25.0,1.21615,Yes,Short,,,Loss,1.21615,1.21815,1.21215,1.0,1.0
2019-07-31 23:00:00,25.0,1.21617,Yes,Short,,,Win,1.21617,1.21817,1.21217,1.0,1.0
2019-08-05 14:00:00,25.0,1.21655,Yes,Long,1.0,1.0,Loss,1.21655,1.21455,1.22055,,
2019-08-05 19:00:00,50.0,1.21636,Yes,Long,1.0,1.0,Loss,1.21636,1.21436,1.22036,,
2019-08-07 17:00:00,25.0,1.21632,Yes,Long,1.0,1.0,Loss,1.21632,1.21432,1.22032,,
2019-08-12 19:00:00,0.0,1.20694,Yes,Short,,,Loss,1.20694,1.20894,1.20294,1.0,1.0
2019-08-19 12:00:00,50.0,1.21243,Yes,Long,1.0,1.0,Loss,1.21243,1.21043,1.21643,,
2019-08-28 19:00:00,85.9,1.22469,Yes,Long,1.0,1.0,Loss,1.22469,1.22269,1.22869,,
2019-08-28 20:00:00,85.9,1.22349,Yes,Long,1.0,1.0,Loss,1.22349,1.22149,1.22749,,
2019-08-30 09:00:00,20.3,1.21864,Yes,Short,,,Loss,1.21864,1.22064,1.21464,1.0,1.0
2019-08-30 21:00:00,15.2,1.21483,Yes,Short,,,Loss,1.21483,1.21683,1.21083,1.0,1.0
2019-09-05 11:00:00,25.0,1.2252,Yes,Long,1.0,1.0,Win,1.2252,1.2232,1.2292,,
2019-09-09 12:00:00,25.9,1.23143,Yes,Long,1.0,1.0,Win,1.23143,1.22943,1.23543,,
2019-09-10 11:00:00,57.7,1.23127,Yes,Long,1.0,1.0,Win,1.23127,1.22927,1.23527,,
2019-09-12 17:00:00,57.3,1.23457,Yes,Long,1.0,1.0,Loss,1.23457,1.23257,1.23857,,
2019-09-12 19:00:00,57.6,1.23555,Yes,Long,1.0,1.0,Loss,1.23555,1.23355,1.23955,,
2019-09-17 17:00:00,86.0,1.24391,Yes,Long,1.0,1.0,Win,1.24391,1.24191,1.24791,,
2019-09-18 17:00:00,61.4,1.24785,Yes,Long,1.0,1.0,Loss,1.24785,1.24585,1.25185,,
2019-09-19 14:00:00,61.0,1.24466,Yes,Long,1.0,1.0,Win,1.24466,1.24266,1.24866,,
2019-10-02 18:00:00,0.0,1.2303,Yes,Short,,,Loss,1.2303,1.2323,1.2263,1.0,1.0
2019-10-03 12:00:00,25.0,1.23139,Yes,Long,1.0,1.0,Loss,1.23139,1.22939,1.23539,,
2019-10-03 13:00:00,25.0,1.22826,Yes,Long,1.0,1.0,Win,1.22826,1.22626,1.23226,,
2019-10-08 10:00:00,25.0,1.22784,Yes,Short,,,Win,1.22784,1.22984,1.22384,1.0,1.0
2019-10-09 11:00:00,0.0,1.22231,Yes,Short,,,Loss,1.22231,1.22431,1.21831,1.0,1.0
2019-10-09 12:00:00,0.0,1.22409,Yes,Short,,,Win,1.22409,1.22609,1.22009,1.0,1.0
2019-10-11 12:00:00,50.0,1.24993,Yes,Long,1.0,1.0,Win,1.24993,1.24793,1.25393,,
2019-10-17 13:00:00,83.6,1.29276,Yes,Long,1.0,1.0,Loss,1.29276,1.29076,1.29676,,
2019-10-17 14:00:00,83.6,1.28837,Yes,Long,1.0,1.0,Loss,1.28837,1.28637,1.29237,,
2019-10-22 23:00:00,70.0,1.28976,Yes,Long,1.0,1.0,Loss,1.28976,1.28776,1.29376,,
2019-10-24 22:00:00,87.7,1.28647,Yes,Long,1.0,1.0,Loss,1.28647,1.28447,1.29047,,
2019-10-24 23:00:00,61.1,1.28443,Yes,Long,1.0,1.0,Loss,1.28443,1.28243,1.28843,,
2019-10-29 12:00:00,51.5,1.2865,Yes,Short,,,Loss,1.2865,1.2885,1.2825,1.0,1.0
2019-10-29 19:00:00,50.3,1.28562,Yes,Short,,,Loss,1.28562,1.28762,1.28162,1.0,1.0
2019-10-30 21:00:00,25.0,1.28999,Yes,Long,1.0,1.0,Win,1.28999,1.28799,1.29399,,
2019-11-05 17:00:00,14.6,1.28654,Yes,Short,,,Loss,1.28654,1.28854,1.28254,1.0,1.0
2019-11-05 20:00:00,14.9,1.28851,Yes,Short,,,Win,1.28851,1.29051,1.28451,1.0,1.0
2019-11-06 16:00:00,10.1,1.2874,Yes,Short,,,Win,1.2874,1.2894,1.2834,1.0,1.0
2019-11-07 14:00:00,8.1,1.28235,Yes,Short,,,Win,1.28235,1.28435,1.27835,1.0,1.0
2019-11-15 16:00:00,50.0,1.29047,Yes,Long,1.0,1.0,Win,1.29047,1.28847,1.29447,,
2019-11-20 16:00:00,58.7,1.29187,Yes,Long,1.0,1.0,Win,1.29187,1.28987,1.29587,,
2019-11-22 11:00:00,86.4,1.28733,Yes,Short,,,Win,1.28733,1.28933,1.28333,1.0,1.0
2019-11-29 23:00:00,25.0,1.29132,Yes,Short,,,Loss,1.29132,1.29332,1.28732,1.0,1.0
2019-12-02 00:00:00,25.0,1.29116,Yes,Short,,,Loss,1.29116,1.29316,1.28716,1.0,1.0
2019-12-06 14:00:00,89.6,1.31458,Yes,Long,1.0,1.0,Loss,1.31458,1.31258,1.31858,,
2019-12-06 15:00:00,89.6,1.31312,Yes,Long,1.0,1.0,Loss,1.31312,1.31112,1.31712,,
2019-12-20 11:00:00,0.0,1.30401,Yes,Short,,,Loss,1.30401,1.30601,1.30001,1.0,1.0
2019-12-20 20:00:00,0.0,1.30105,Yes,Short,,,Loss,1.30105,1.30305,1.29705,1.0,1.0
2019-12-24 22:00:00,25.0,1.29339,Yes,Short,,,Loss,1.29339,1.29539,1.28939,1.0,1.0
2019-12-26 17:00:00,50.0,1.29992,Yes,Long,1.0,1.0,Loss,1.29992,1.29792,1.30392,,
2020-01-17 11:00:00,50.0,1.30554,Yes,Short,,,Win,1.30554,1.30754,1.30154,1.0,1.0
2020-01-24 11:00:00,43.4,1.30932,Yes,Long,1.0,1.0,Loss,1.30932,1.30732,1.31332,,
2020-01-30 13:00:00,25.0,1.30605,Yes,Long,1.0,1.0,Win,1.30605,1.30405,1.31005,,
2020-02-05 15:00:00,0.0,1.30087,Yes,Short,,,Win,1.30087,1.30287,1.29687,1.0,1.0
2020-02-07 18:00:00,0.0,1.29057,Yes,Short,,,Loss,1.29057,1.29257,1.28657,1.0,1.0
2020-02-10 19:00:00,0.0,1.29092,Yes,Short,,,Loss,1.29092,1.29292,1.28692,1.0,1.0
2020-02-11 11:00:00,0.0,1.2938,Yes,Long,1.0,1.0,Loss,1.2938,1.2918,1.2978,,
2020-02-11 13:00:00,0.0,1.29295,Yes,Long,1.0,1.0,Win,1.29295,1.29095,1.29695,,
2020-02-18 12:00:00,30.1,1.30288,Yes,Short,,,Win,1.30288,1.30488,1.29888,1.0,1.0
2020-02-19 09:00:00,17.1,1.30061,Yes,Short,,,Win,1.30061,1.30261,1.29661,1.0,1.0
2020-02-24 10:00:00,0.0,1.29253,Yes,Short,,,Loss,1.29253,1.29453,1.28853,1.0,1.0
2020-02-28 11:00:00,0.0,1.29043,Yes,Long,1.0,1.0,Loss,1.29043,1.28843,1.29443,,
2020-02-28 12:00:00,0.0,1.28827,Yes,Long,1.0,1.0,Loss,1.28827,1.28627,1.29227,,
2020-03-11 17:00:00,69.1,1.2886,Yes,Short,,,Win,1.2886,1.2906,1.2846,1.0,1.0
2020-03-24 00:00:00,25.0,1.15546,Yes,Long,1.0,1.0,Loss,1.15546,1.15346,1.15946,,
2020-04-02 17:00:00,67.7,1.23681,Yes,Short,,,Loss,1.23681,1.23881,1.23281,1.0,1.0
2020-04-02 18:00:00,67.7,1.23743,Yes,Short,,,Loss,1.23743,1.23943,1.23343,1.0,1.0
2020-04-03 11:00:00,91.6,1.23405,Yes,Short,,,Win,1.23405,1.23605,1.23005,1.0,1.0
2020-04-06 18:00:00,79.9,1.226,Yes,Short,,,Loss,1.226,1.228,1.222,1.0,1.0
2020-04-06 19:00:00,78.4,1.22949,Yes,Short,,,Loss,1.22949,1.23149,1.22549,1.0,1.0
2020-04-09 11:00:00,50.0,1.24029,Yes,Long,1.0,1.0,Win,1.24029,1.23829,1.24429,,
2020-04-17 17:00:00,62.0,1.25035,Yes,Long,1.0,1.0,Loss,1.25035,1.24835,1.25435,,
2020-04-17 18:00:00,62.0,1.25046,Yes,Long,1.0,1.0,Loss,1.25046,1.24846,1.25446,,
2020-04-22 20:00:00,25.0,1.23096,Yes,Short,,,Loss,1.23096,1.23296,1.22696,1.0,1.0
2020-04-23 11:00:00,25.0,1.23179,Yes,Short,,,Loss,1.23179,1.23379,1.22779,1.0,1.0
2020-04-23 12:00:00,25.0,1.2351,Yes,Short,,,Loss,1.2351,1.2371,1.2311,1.0,1.0
2020-04-28 11:00:00,25.0,1.24693,Yes,Long,1.0,1.0,Win,1.24693,1.24493,1.25093,,
2020-05-04 10:00:00,50.3,1.24682,Yes,Short,,,Win,1.24682,1.24882,1.24282,1.0,1.0
2020-05-05 10:00:00,82.7,1.24563,Yes,Short,,,Loss,1.24563,1.24763,1.24163,1.0,1.0
2020-05-05 12:00:00,81.9,1.24314,Yes,Short,,,Loss,1.24314,1.24514,1.23914,1.0,1.0
2020-05-08 18:00:00,0.0,1.24527,Yes,Long,1.0,1.0,Loss,1.24527,1.24327,1.24927,,
2020-05-08 19:00:00,0.0,1.24339,Yes,Long,1.0,1.0,Loss,1.24339,1.24139,1.24739,,
2020-05-12 19:00:00,25.0,1.22962,Yes,Short,,,Win,1.22962,1.23162,1.22562,1.0,1.0
2020-05-13 18:00:00,0.0,1.22256,Yes,Short,,,Win,1.22256,1.22456,1.21856,1.0,1.0
2020-05-28 17:00:00,40.2,1.22853,Yes,Long,1.0,1.0,Win,1.22853,1.22653,1.23253,,
2020-05-29 11:00:00,46.6,1.23203,Yes,Long,1.0,1.0,Loss,1.23203,1.23003,1.23603,,
2020-05-29 15:00:00,46.7,1.23647,Yes,Long,1.0,1.0,Loss,1.23647,1.23447,1.24047,,
2020-06-04 23:00:00,68.8,1.25916,Yes,Short,,,Loss,1.25916,1.26116,1.25516,1.0,1.0
2020-06-08 22:00:00,44.8,1.27239,Yes,Long,1.0,1.0,Loss,1.27239,1.27039,1.27639,,
2020-06-12 16:00:00,55.6,1.25923,Yes,Short,,,Win,1.25923,1.26123,1.25523,1.0,1.0
2020-06-29 11:00:00,0.0,1.2359,Yes,Short,,,Win,1.2359,1.2379,1.2319,1.0,1.0
2020-07-03 11:00:00,50.0,1.24582,Yes,Long,1.0,1.0,Win,1.24582,1.24382,1.24982,,
2020-07-07 14:00:00,52.3,1.24948,Yes,Long,1.0,1.0,Win,1.24948,1.24748,1.25348,,
2020-07-08 17:00:00,75.1,1.25881,Yes,Long,1.0,1.0,Win,1.25881,1.25681,1.26281,,
2020-07-11 00:00:00,93.5,1.26202,Yes,Short,,,Loss,1.26202,1.26402,1.25802,1.0,1.0
2020-07-22 18:00:00,53.2,1.27325,Yes,Long,1.0,1.0,Loss,1.27325,1.27125,1.27725,,
2020-07-23 11:00:00,37.3,1.2728,Yes,Long,1.0,1.0,Loss,1.2728,1.2708,1.2768,,
2020-07-23 12:00:00,37.3,1.27186,Yes,Long,1.0,1.0,Loss,1.27186,1.26986,1.27586,,
2020-07-24 16:00:00,75.0,1.2761,Yes,Long,1.0,1.0,Win,1.2761,1.2741,1.2801,,
